sub1,sub2,sub3,sub4,sub5,100mspd,10mspd
2.402551267,-1.388032359,-0.032415924,-0.014491537,2.886229358,4.9512,4.1781
2.386094963,-1.090748485,-0.180785542,0.020056497,2.883345679,4.9939,4.2205
2.521341974,-0.839314492,-0.103440279,-0.028420684,2.881436847,5.0762,4.3111
2.421614188,-0.626997852,0.15265072,0.040873307,2.875109081,5.1836,4.4251
2.491216719,-0.513461672,0.258640824,-0.046140004,2.862539815,5.3013,4.5336
2.504930875,-0.574688913,-0.068656163,0.052181402,2.84971289,5.4182,4.6116
2.42042559,-0.885821824,-0.359537725,-0.068269729,2.845088573,5.5302,4.6478
2.568098884,-1.521532845,-0.067272522,0.085318042,2.839557818,5.6448,4.6669
2.496823172,-2.140070124,0.395169533,-0.093367887,2.836073028,5.7664,4.6957
2.42153419,-2.306053193,0.148141752,0.083598887,2.837554162,5.8932,4.7531
2.682500938,-1.90141701,-0.287656991,-0.060532493,2.846432285,6.0205,4.8441
2.434233374,-1.232941361,-0.224901478,0.014365344,2.863398563,6.1505,4.9468
2.572782612,-0.664128015,-0.046883394,0.041416095,2.889671581,6.2899,5.037
2.774992994,-0.227687507,0.272165499,-0.113728068,2.918072608,6.4477,5.093
2.426893254,0.5416545,0.497938248,0.2052798,2.940934226,6.6285,5.1022
2.799581008,2.209535157,-0.35652747,-0.301129891,2.965842517,6.8152,5.0829
2.684357274,4.510984342,-0.922571122,0.382706998,2.993132508,6.9851,5.0606
2.548557468,6.389924144,0.530079545,-0.441233519,3.021082123,7.1149,5.0606
2.909125509,6.811626692,1.054077977,0.465575807,3.040152278,7.1876,5.1004
2.572562534,5.769005063,-0.616245974,-0.418049586,3.040728752,7.211,5.1652
2.629827797,4.496037869,-0.684005294,0.310292005,3.047806465,7.1992,5.232
2.750333224,3.821896928,0.393869559,-0.168971236,3.059190643,7.1661,5.2778
2.613671093,3.735191566,0.128203075,0.006181217,3.074166024,7.1233,5.2841
2.529097582,3.730078329,0.056606923,0.157966912,3.091274844,7.0752,5.2526
2.756731149,3.650319297,0.334972272,-0.307146492,3.111979413,7.0251,5.1899
2.545149002,3.972768447,-0.603008059,0.419735134,3.138534641,6.976,5.1026
2.442221241,5.23221619,-0.558389785,-0.489987075,3.173581218,6.9307,4.9992
2.882201622,7.19735065,0.942582039,0.488357338,3.219653076,6.8878,4.895
2.315313006,8.609641178,0.413117354,-0.414652806,3.25030164,6.8446,4.807
2.625386369,8.659281256,-0.805948837,0.310578437,3.269070493,6.7985,4.7519
2.626723592,7.463923646,-0.141023093,-0.18459626,3.282699152,6.7486,4.7397
2.123210293,5.832533699,0.412348098,0.060463932,3.292434793,6.7009,4.755
2.698309278,4.630403742,0.005536812,0.042916193,3.306074484,6.6625,4.7754
2.130000317,3.944608455,-0.02081972,-0.116064912,3.314118508,6.64,4.7788
2.201506151,3.426620465,0.060466618,0.161924847,3.321943175,6.6381,4.7493
2.376620223,2.590397342,-0.268853479,-0.181547856,3.328463696,6.6567,4.6965
1.80382797,1.342066427,-0.051031202,0.181676367,3.334921203,6.6944,4.6368
2.205383927,0.042602003,0.374762065,-0.169839763,3.345099898,6.7506,4.5863
1.860909309,-0.868352002,0.037319731,0.146954403,3.357934915,6.8236,4.5577
1.743400119,-1.124712305,-0.305280943,-0.120928759,3.37418295,6.9075,4.5494
1.946657066,-0.75937223,-0.115607171,0.095218876,3.394697967,6.994,4.5561
1.478022149,0.002151498,0.140090653,-0.083528452,3.427124722,7.074,4.5725
1.740474447,0.694946584,0.178603004,0.069099746,3.465723392,7.1377,4.5942
1.572414415,0.952204623,0.001644444,-0.049408574,3.500067012,7.1777,4.6193
1.309564226,0.835625887,-0.21113439,0.034535808,3.532837189,7.1877,4.6469
1.559776344,0.582746895,-0.102600348,-0.025925446,3.56725774,7.1613,4.6762
1.171152097,0.334731124,0.21994553,0.019599449,3.603167864,7.0949,4.707
1.21038196,0.073930809,0.153144156,-0.014316435,3.637699859,6.995,4.74
1.202961932,-0.252781668,-0.190938542,0.01119783,3.671027738,6.8708,4.7757
0.851355389,-0.708067772,-0.169550048,-0.007088596,3.701069905,6.7318,4.8145
1.024231108,-1.303555803,0.151565383,0.006435265,3.726242865,6.5868,4.8538
0.712745119,-1.974048966,0.190837279,0.001114344,3.745836442,6.4406,4.8828
0.59658238,-2.542420728,-0.057985247,-0.010505824,3.765369363,6.2955,4.8887
0.624197902,-2.853079807,-0.18844425,0.019333005,3.788407342,6.1535,4.8598
0.270655258,-2.814771137,-0.039180471,-0.034128093,3.819441552,6.0155,4.789
0.351419883,-2.491450047,0.108070979,0.041431384,3.85822318,5.8737,4.6819
0.173475203,-2.062712001,0.075875782,-0.047543017,3.901044237,5.7162,4.5454
-0.025735787,-1.708523975,-0.019896079,0.049011801,3.945127371,5.5268,4.3835
0.030874392,-1.57128822,-0.107637703,-0.043433717,3.986214352,5.2932,4.2012
-0.271384715,-1.677660531,-0.037508833,0.037762254,4.0249912,5.0329,4.0174
-0.32864059,-2.000696112,0.141029396,-0.031561289,4.06307157,4.773,3.8574
-0.408331133,-2.500322462,0.073661536,0.026614348,4.099435624,4.543,3.751
-0.690472274,-3.057729899,-0.138493052,-0.01966381,4.133784885,4.3718,3.7236
-0.702024914,-3.479957439,-0.073933325,0.013271689,4.168069415,4.2638,3.7623
-0.906316104,-3.633738336,0.107832902,-0.008770991,4.203500206,4.2093,3.8337
-1.088087899,-3.540434017,0.056506549,0.004757839,4.239968609,4.1863,3.8951
-1.146664259,-3.340158757,-0.059750725,-0.000971881,4.276964545,4.167,3.9097
-1.38684995,-3.160493571,-0.03642453,-0.003132129,4.316011929,4.1397,3.8792
-1.497944552,-3.056929194,-0.000326332,0.005097364,4.357749146,4.1017,3.8181
-1.621122488,-2.996189279,0.018035844,-0.008517953,4.403456991,4.0542,3.7409
-1.829232823,-2.937098571,0.0264572,0.008431765,4.452727873,4.0016,3.659
-1.913706692,-2.870602531,-0.023362039,-0.008163997,4.504480565,3.955,3.5743
-2.085255858,-2.809598096,-0.037694148,0.00626476,4.557739035,3.9276,3.4886
-2.247587017,-2.759169219,0.02373733,-0.003928366,4.6118887,3.9328,3.4062
-2.357076305,-2.703862277,0.029478743,0.0014635,4.666553694,3.981,3.3358
-2.542638089,-2.621717978,-0.019769716,-0.000134499,4.721671946,4.069,3.2895
-2.681836971,-2.518062451,-0.017227288,0.000762561,4.775319112,4.1895,3.2708
-2.826768575,-2.388316408,0.023620395,-0.000273684,4.827214584,4.3341,3.2723
-3.01881352,-2.229700299,0.010214819,0.000714147,4.877323816,4.492,3.2799
-3.154621543,-2.053734685,-0.018137521,0.00039158,4.925518075,4.6443,3.2792
-3.33564909,-1.885383812,0.006481708,-0.000654656,4.971585749,4.7696,3.2613
-3.521314075,-1.746740738,0.020074323,0.003056129,5.015356231,4.8461,3.2191
-3.671661948,-1.634315289,-0.008604781,-0.004352368,5.057347765,4.8587,3.1481
-3.878451717,-1.522283744,-0.01074134,0.005928577,5.098921091,4.8192,3.0531
-4.047647602,-1.397695577,0.007055789,-0.007967554,5.140786251,4.7461,2.9421
-4.216013939,-1.270442472,-0.001389011,0.009599128,5.182947922,4.6589,2.8244
-4.426170299,-1.156268777,-0.004983454,-0.010638386,5.224945728,4.5727,2.7098
-4.582962377,-1.052753566,0.010124611,0.011177084,5.266614281,4.4824,2.6031
-4.777214608,-0.947304091,0.001398365,-0.010244329,5.307090064,4.3778,2.5062
-4.976184753,-0.819470693,-0.007016232,0.009807099,5.346061322,4.2485,2.4185
-5.142611009,-0.662198165,0.007618906,-0.007735796,5.383245919,4.0879,2.3366
-5.353046674,-0.483575419,0.008923027,0.006462308,5.418846852,3.905,2.2585
-5.542612708,-0.300635664,-0.005823441,-0.004166578,5.453114556,3.7126,2.1832
-5.722677549,-0.122869156,-0.003298067,0.002300964,5.486570135,3.5232,2.1113
-5.935632605,0.048509595,0.004574823,-1.00E-04,5.519320204,3.3413,2.0414
-6.115492302,0.220449305,0.001056254,-0.001505227,5.551605043,3.1432,1.9634
-6.30685609,0.394584388,-0.001918822,0.00308385,5.583503904,2.9006,1.8719
-6.511270374,0.564742555,0.003291513,-0.004271736,5.615383662,2.592,1.7768
-6.685686848,0.716268626,0.000640019,0.00504643,5.647063532,2.2312,1.7207
-6.879011882,0.847608785,-0.007740962,-0.004885813,5.678402418,1.9341,1.7648
-7.074818679,0.9784403,3.62E-05,0.004586096,5.709305441,1.9999,1.8979
-7.242767048,1.138635568,0.016179554,-0.003801135,5.740041977,2.0321,2.0448
-7.436723601,1.337820582,0.001404791,0.003076633,5.770233532,2.2468,2.1358
-7.618063035,1.569587583,-0.02045735,-0.001467644,5.800146841,2.5759,2.1672
-7.782968246,1.813521231,-0.003342744,-0.000915464,5.830143724,2.8639,2.1624
-7.969694782,2.042193492,0.022343105,0.003793308,5.859842536,3.0424,2.1362
-8.13347619,2.242125623,0.009262156,-0.005761461,5.888808939,3.0639,2.09
-8.298317801,2.41764382,-0.019623831,0.007565503,5.917494396,2.9758,2.037
-8.471669872,2.561317004,-0.013216482,-0.00876385,5.946065794,2.8478,2.0001
-8.617518488,2.652945891,0.019416808,0.009320901,5.974567301,2.7508,2.0065
-8.779175948,2.682195874,0.013619117,-0.008408821,6.002586085,2.7451,2.0747
-8.929441714,2.684611875,-0.013795789,0.0069398,6.030907235,2.8176,2.1822
-9.066117818,2.712216072,-0.009107364,-0.005810983,6.060129143,2.9239,2.2929
-9.206155991,2.793330422,0.003678345,0.004089452,6.09046648,3.0032,2.369
-9.333790482,2.916298955,-0.002823316,-0.002830538,6.121925482,3.0009,2.382
-9.453420187,3.049529086,0.003985156,0.000917076,6.154986888,2.9264,2.3421
-9.565363751,3.161319238,0.009224083,-0.000168862,6.189517337,2.8095,2.2709
-9.670843114,3.246773608,-0.013910553,-0.000390665,6.225501187,2.6836,2.1907
-9.765383944,3.322546327,-0.01727448,-0.00051724,6.263375693,2.5764,2.1201
-9.848947301,3.394754498,0.013997061,0.000395625,6.303673688,2.4813,2.0578
-9.927582971,3.440465279,0.014513802,-0.001451347,6.346067785,2.3796,1.9932
-9.987760283,3.442854712,-0.015478313,0.001714798,6.390752092,2.2478,1.9108
-10.04803349,3.410480686,-0.018439685,-0.003203182,6.437900406,2.0659,1.7979
-10.0885415,3.375672981,0.007439505,0.002959609,6.488169554,1.8416,1.6612
-10.11896774,3.354292118,0.00953894,-0.004293056,6.541304221,1.5939,1.5179
-10.14429217,3.338878253,-0.007726952,0.004510936,6.59715002,1.3549,1.3931
-10.14947439,3.308043004,-0.009317939,-0.00595804,6.655538894,1.1861,1.3206
-10.1502209,3.250870832,-0.000191268,0.006026788,6.716740352,1.1598,1.3234
-10.1384512,3.169968796,0.00048951,-0.007525879,6.780717577,1.2788,1.393
-10.1086964,3.077026311,0.000137777,0.00760727,6.847492312,1.4675,1.4965
-10.07889786,2.97657481,-0.003845989,-0.008954517,6.91703454,1.6543,1.6038
-10.02742354,2.858415912,-0.010956259,0.00846415,6.989251613,1.8277,1.7069
-9.967333897,2.705013827,0.001470482,-0.008453252,7.06359452,1.9986,1.8028
-9.904937765,2.516873315,0.013972544,0.006957763,7.139924478,2.1759,1.8815
-9.819907451,2.310408283,-0.011464193,-0.006094714,7.217949297,2.3641,1.9332
-9.732881772,2.101119113,-0.01924544,0.004321171,7.296672813,2.5561,1.9646
-9.640587335,1.898860988,0.021868261,-0.001101399,7.374904937,2.7375,1.9847
-9.533932982,1.714036634,0.019923671,-0.002449988,7.452788957,2.8883,1.9964
-9.427729327,1.533854062,-0.026755526,0.006428366,7.52979749,2.9905,1.9983
-9.306590899,1.338306286,-0.00458542,-0.008855468,7.605267779,3.0466,1.9876
-9.191630473,1.124714788,0.024363697,0.011675233,7.678943522,3.0646,1.962
-9.060811003,0.909431764,-0.008773934,-0.012720356,7.751006897,3.0517,1.9171
-8.924741511,0.704163281,0.004762948,0.013639155,7.821189945,3.014,1.8497
-8.797858443,0.508778054,0.022186817,-0.012205618,7.889349942,2.9629,1.7665
-8.641907117,0.308950714,-0.04280353,0.011098623,7.954697903,2.9113,1.6814
-8.501836053,0.105179493,-0.001961703,-0.006358442,8.01750501,2.873,1.6137
-8.360314759,-0.08950161,0.08939224,0.00015713,8.079185697,2.8575,1.5848
-8.178054513,-0.286676159,-0.034353064,0.007277693,8.139649714,2.8534,1.6041
-8.032848185,-0.506197485,-0.104484895,-0.013066326,8.197867269,2.8432,1.6678
-7.866065583,-0.73428331,0.077259508,0.020252917,8.254190743,2.8086,1.7612
-7.66945199,-0.932392696,0.092251002,-0.026672954,8.310824304,2.742,1.8692
-7.515810526,-1.095404625,-0.083682785,0.029293012,8.369058229,2.6819,1.9974
-7.295709884,-1.25538664,-0.058981218,-0.02861609,8.427742599,2.6781,2.1513
-7.094333225,-1.392320599,0.033406797,0.025484066,8.488666711,2.7776,2.3343
-6.920248928,-1.461694079,0.014131405,-0.025397045,8.555588586,3.0062,2.5479
-6.623186177,-1.504560474,0.052819135,0.019587342,8.628522659,3.3186,2.7756
-6.425133384,-1.620813133,-0.020068822,-0.013828276,8.70603985,3.6552,2.9946
-6.188412471,-1.872043212,-0.201915765,0.004174149,8.78892476,3.9593,3.1783
-5.847136531,-2.260529698,0.045328292,-0.000386136,8.878558616,4.1886,3.3038
-5.657640906,-2.785141357,0.313946507,-0.004549874,8.96917928,4.3465,3.3692
-5.317643078,-3.348095731,-0.111198101,0.015096427,9.056103294,4.4452,3.3781
-5.047086394,-3.781701255,-0.367554721,-0.024973938,9.139248574,4.493,3.3317
-4.829095344,-4.028251976,0.207048263,0.036937648,9.21790542,4.4999,3.2354
-4.438153167,-4.199050615,0.381623228,-0.042581408,9.288072859,4.4946,3.1193
-4.274865227,-4.394974635,-0.231377707,0.054728105,9.350406863,4.5106,3.0203
-3.977806392,-4.627457164,-0.298141437,-0.065691505,9.409768179,4.5817,2.9767
-3.613713353,-4.895368873,0.21613034,0.076047331,9.469053555,4.7242,3.0108
-3.483927535,-5.204050781,0.185138338,-0.087791688,9.533341286,4.882,3.0727
-3.054765092,-5.63388652,-0.16586327,0.090703562,9.603161728,4.9813,3.0929
-2.750849965,-6.225816573,-0.0933743,-0.089931599,9.679318888,4.9492,3.001
-2.578358045,-6.93407003,0.004664339,0.077197178,9.760170366,4.7354,2.7498
-2.02058759,-7.610355269,0.018756179,-0.057985037,9.847026587,4.3803,2.3844
-1.86782166,-8.194810024,0.182769217,0.024930525,9.935279788,3.9486,1.9761
-1.502052013,-8.710160746,-0.015706033,0.023773895,10.02088724,3.5082,1.6
-1.020891565,-9.22008229,-0.383214184,-0.080081156,10.10048446,3.1074,1.3062
-0.947618535,-9.739812272,0.13829856,0.151654396,10.17375699,2.6986,1.0413
-0.406023208,-10.19194879,0.590347762,-0.227623949,10.24749841,2.1857,0.74088
-0.13246922,-10.54255768,-0.332470912,0.292611808,10.32687373,1.4539,0.6137
0.084709114,-10.8980721,-0.731811851,-0.349549677,10.40276023,1.1511,1.2451
0.699286452,-11.25638084,0.532002088,0.416381311,10.46225974,1.1562,2.2298
0.682501573,-11.25782646,0.788960112,-0.4712386,10.52893561,1.9429,3.1672
1.155164969,-11.1095961,-0.639893463,0.48177744,10.60308192,2.9017,3.8046
1.797402624,-11.33376962,-0.582955123,-0.443692039,10.68326275,3.4981,3.9799
1.48840932,-12.19191055,0.33396485,0.347019449,10.76863007,3.7595,3.7903
2.526745068,-13.29802239,0.180113092,-0.201153918,10.86410162,3.7578,3.4007
2.675075318,-13.97333589,0.432502953,0.002424937,10.96334779,3.5637,2.9722
2.599143899,-13.57123165,0.127110594,0.239847287,11.06924152,3.2823,2.6499
3.94184195,-11.85820424,-1.572660627,-0.519703424,11.19217545,3.1631,2.5662
3.421520386,-9.028883319,-0.133674925,0.779674268,11.34020342,3.4998,2.8487
4.22176202,-5.427613161,2.510429847,-1.022623268,11.49327172,4.5922,3.6358
5.206649335,-0.916664506,-0.317274537,1.23930564,11.63650193,6.5942,5.0015
4.296479967,4.767513841,-2.835512474,-1.386168065,11.78454977,9.0951,6.6853
6.020228069,10.69477862,0.915460769,1.397707823,11.95758917,11.5453,8.3332
6.038290623,14.2396477,2.197665019,-1.277265434,12.09835386,13.3984,9.5882
5.700183896,14.18683775,-1.015635943,1.109643233,12.19984112,14.2585,10.1901
7.235537283,11.73299127,-0.905081309,-0.874232406,12.28920289,14.3274,10.2668
6.604506909,9.007858758,0.711071589,0.584548595,12.37347496,13.9555,10.0432
7.106134403,7.479624366,-0.267772334,-0.252205632,12.4547624,13.4925,9.744
7.969868667,7.164933817,-0.157683677,-0.10596148,12.53956295,13.2174,9.5512
7.414162282,7.103573447,0.939177275,0.460861179,12.62601941,13.1312,9.4766
8.331459215,6.775509039,-0.335248609,-0.787926478,12.71218894,13.165,9.4895
8.550172288,6.789497928,-1.072067888,1.065254346,12.80457532,13.2494,9.5587
8.433481436,8.057027502,0.520581247,-1.2886474,12.91050117,13.3246,9.6548
9.287404283,10.51902371,0.73243774,1.416205555,13.02819284,13.3755,9.7573
9.30170748,12.88368662,-0.496567521,-1.441408239,13.13387601,13.3987,9.8487
9.461860499,14.02002054,-0.134164587,1.390592478,13.22256365,13.3927,9.9126
9.948848611,13.80198435,0.376196564,-1.242210377,13.30043718,13.3616,9.9409
10.04694718,12.92754296,-0.403627322,0.997577052,13.387431,13.3222,9.9492
10.13289675,11.67782327,-0.285535141,-0.682309372,13.46153277,13.2885,9.9538
10.698046,10.24087586,0.950802945,0.342400216,13.52922521,13.2678,9.965
10.47280656,8.517999432,0.132800832,0.004110177,13.58153285,13.2637,9.9893
10.79350299,6.806993161,-1.164910963,-0.308661144,13.63587735,13.2825,10.032
11.12616388,5.499275047,0.008648587,0.524642512,13.70301448,13.3343,10.1006
10.88029917,4.757440424,0.990915698,-0.655232483,13.77304438,13.4299,10.2027
11.48438054,4.670032128,-0.110941209,0.704692017,13.83153353,13.5726,10.3396
11.3172741,5.393490499,-0.52029519,-0.655650882,13.88183196,13.7393,10.4926
11.33816045,6.756805581,0.18254134,0.526038229,13.936968,13.8998,10.6378
11.88154822,7.920387873,-0.0843943,-0.358495786,14.00321822,14.0234,10.7517
11.46829985,7.796613066,-0.208695194,0.174317705,14.0676056,14.0874,10.817
11.89488537,6.273260032,0.647621112,-0.001371319,14.13844968,14.0991,10.841
11.98085834,4.089326154,0.038837904,-0.137873663,14.19901023,14.073,10.8367
11.80546608,2.720943505,-0.83966786,0.243432623,14.26501199,14.0229,10.8165
12.10142914,2.835257212,0.091904764,-0.327244919,14.3414425,13.9618,10.7916
12.17002019,3.77740015,0.671539543,0.368482837,14.42259194,13.9033,10.7718
12.05787888,4.340814669,-0.170998332,-0.362708279,14.49153289,13.8612,10.7668
12.20552497,4.133062644,-0.272613586,0.338370236,14.54646059,13.8495,10.7862
12.2689471,3.717106736,0.214689139,-0.289142582,14.59321593,13.8769,10.8359
11.98247042,3.694045779,-0.082210091,0.23119827,14.63112192,13.9302,10.9059
12.25500958,4.079246545,-0.149569044,-0.16316611,14.66595506,13.9911,10.9821
12.09223698,4.291401906,0.295403448,0.092084374,14.69744511,14.0411,11.0505
11.83621178,4.037836491,0.162311937,-0.018082828,14.73017847,14.0657,11.1004
12.2014567,3.754517047,-0.385676448,-0.062263269,14.76901454,14.0669,11.135
11.75522512,4.136921802,-0.299954819,0.138281806,14.81471994,14.0505,11.1608
11.77100721,5.306284927,0.374578222,-0.223704616,14.87438792,14.0225,11.1842
12.02663195,6.179964965,0.34744542,0.297210134,14.92914363,13.987,11.2091
11.45992793,5.615672645,-0.264589632,-0.327061801,14.96894361,13.942,11.2287
11.61261551,3.585944171,-0.274167242,0.326346769,15.00564887,13.8837,11.2342
11.62316575,1.044922382,0.109658987,-0.302388375,15.04567263,13.8083,11.2166
11.10583719,-0.866823047,0.188682554,0.254749531,15.08354936,13.7148,11.1708
11.36194703,-1.503433572,0.066161004,-0.183085993,15.12227271,13.6142,11.1089
11.10213146,-1.177148137,-0.167639616,0.087037123,15.1630891,13.5204,11.0468
10.74928356,-0.794254412,-0.186917289,0.026162192,15.20121016,13.4472,11.0003
10.99417642,-0.960981426,0.194604445,-0.141953356,15.23878447,13.4061,10.9823
10.48329243,-1.683368471,0.178148988,0.247217269,15.27544979,13.3984,10.9925
10.40555004,-2.576360863,-0.150327736,-0.326129375,15.30942608,13.4232,11.0279
10.43014607,-3.301707704,-0.075040818,0.369151807,15.34608267,13.4796,11.0851
9.867584338,-3.998178745,-0.023255646,-0.372813276,15.38211634,13.5625,11.1585
10.03269785,-4.929199873,0.032058319,0.33299093,15.42494766,13.6511,11.2324
9.686173666,-6.324559943,0.168354012,-0.262980706,15.46615054,13.7206,11.2887
9.429947603,-7.9322749,-0.061861014,0.180301703,15.50383382,13.7465,11.3095
9.410133466,-9.216802858,-0.228437382,-0.09128956,15.54206709,13.7106,11.282
8.983031169,-9.877315292,0.170104909,0.001666469,15.58452063,13.62,11.2131
8.968110951,-10.0510583,0.163646616,0.072989471,15.63189432,13.4882,11.1147
8.639943342,-10.04904989,-0.327016889,-0.130725982,15.68318976,13.3291,10.999
8.472201813,-9.980190086,-0.00589817,0.162029852,15.74068326,13.1568,10.8777
8.327012718,-9.81258477,0.377770022,-0.176792544,15.80159497,12.9841,10.7597
7.972954071,-9.578942329,-0.199889508,0.180109494,15.85746972,12.8224,10.6524
7.963712715,-9.361724343,-0.284236918,-0.167412149,15.91228528,12.6817,10.5625
7.492132645,-9.383244959,0.320304747,0.14275262,15.96462971,12.5673,10.4929
7.461060313,-9.655638279,0.164123557,-0.108753291,16.01773258,12.4716,10.4364
7.198648691,-9.911861445,-0.297363677,0.073285535,16.06778611,12.3841,10.3834
6.754567768,-9.604955428,-0.045969152,-0.042219295,16.12985852,12.2946,10.3244
6.901813268,-8.728289057,0.029473676,-0.007918926,16.19818618,12.1967,10.2537
6.389759386,-7.749113353,0.033992235,0.07791119,16.25900938,12.098,10.1799
6.15164716,-7.011571885,0.303112435,-0.144754731,16.30846115,12.0093,10.1151
6.16783174,-6.426177174,-0.130518864,0.215739285,16.35493372,11.9418,10.0718
5.498201118,-5.715629292,-0.428999691,-0.288701255,16.40621697,11.9045,10.0588
5.565840627,-4.760180381,0.262661711,0.342935085,16.4625402,11.898,10.0716
5.313814332,-3.669497634,0.228690671,-0.370403538,16.51285097,11.9205,10.1018
4.714560263,-2.423443924,-0.26489614,0.376088032,16.56203937,11.9704,10.1415
4.892417026,-1.096752292,0.157494774,-0.359917003,16.60928506,12.0442,10.1841
4.387552984,0.10857069,0.120619293,0.324283124,16.65425951,12.1315,10.2306
3.96467465,0.919601704,-0.538946829,-0.26596936,16.69628694,12.2202,10.2834
4.139180222,1.200830191,0.142988632,0.185604413,16.73943591,12.298,10.3451
3.396680736,0.938963991,0.725867095,-0.086442855,16.77350506,12.3554,10.416
3.296902889,0.468086889,-0.304622074,-0.006488192,16.80050915,12.3926,10.4868
3.171863269,0.104254959,-0.659365516,0.087695905,16.82974948,12.4124,10.5456
2.456481192,-0.282066673,0.27715447,-0.160609777,16.86130462,12.4179,10.581
2.62624458,-0.982471792,0.429628045,0.221483754,16.88927139,12.4122,10.5852
2.100325118,-1.83976848,-0.04699464,-0.257036741,16.91229137,12.3973,10.565
1.670211606,-2.137947941,-0.118735359,0.270701183,16.94074894,12.3746,10.53
1.803416118,-1.363074133,-0.319536882,-0.282087591,16.98240048,12.3449,10.4897
1.118164003,0.102342384,-0.209448347,0.276374188,17.02866426,12.3071,10.4502
1.070212679,1.340924592,0.632711243,-0.253320076,17.07235384,12.2554,10.4063
0.875708725,1.685628935,0.415237811,0.223998978,17.1107049,12.1831,10.3502
0.305486371,1.303172826,-0.715227964,-0.183739265,17.15016256,12.0835,10.2745
0.377734867,0.931085633,-0.490034538,0.126794198,17.19595731,11.9521,10.1728
-0.036845739,1.207489669,0.514333777,-0.063007269,17.24773862,11.7912,10.0443
-0.335934457,2.257130635,0.468255138,-0.016012934,17.31052833,11.6091,9.8938
-0.360440125,3.520067416,-0.190925263,0.089969213,17.37510088,11.4236,9.7339
-0.736376148,4.395806534,-0.421929302,-0.144376042,17.43146809,11.2665,9.5921
-1.004773661,4.813710992,-0.200244926,0.189978296,17.48136873,11.1574,9.493
-1.111008332,5.067662691,0.399994778,-0.22274524,17.53153353,11.0703,9.4226
-1.419826849,5.281908113,0.628446755,0.238453376,17.57569882,10.9419,9.3332
-1.728311007,5.438580185,-0.333269934,-0.218838957,17.61141905,10.7279,9.191
-1.814554458,5.557554295,-0.990586028,0.169561315,17.65406339,10.4801,9.0348
-2.170811676,5.454323047,0.223063365,-0.118241454,17.70752488,10.2661,8.9127
-2.341717334,4.859894075,1.220903282,0.061254235,17.75823066,10.1102,8.8339
-2.43743774,3.888682522,-0.166140181,0.011734552,17.79646227,9.991,8.77
-2.929448147,3.108526794,-1.241383889,-0.073548351,17.83042043,9.8783,8.6964
-2.92855226,2.965271868,0.235794104,0.106530981,17.87678353,9.7632,8.6096
-3.127851864,3.150661932,0.983412485,-0.127564017,17.92441786,9.6466,8.514
-3.516256004,3.201987417,-0.331261286,0.148532008,17.96498562,9.5288,8.4127
-3.504786976,3.002830227,-0.547653311,-0.163482763,18.00580489,9.413,8.3096
-3.814639719,2.505365564,0.344036497,0.168064355,18.04287541,9.2998,8.2058
-4.016016853,1.726117832,0.156741652,-0.147447529,18.07324563,9.1837,8.0969
-4.162065486,0.902788121,-0.224293917,0.10369789,18.11290405,9.0596,7.9793
-4.389553667,0.239940304,0.036760307,-0.061074137,18.16010142,8.9409,7.8659
-4.432054911,0.154846063,0.062265562,0.023529497,18.21006057,8.8403,7.7688
-4.789470081,1.151893409,-0.114925995,-0.00015749,18.2677328,8.7659,7.6958
-4.710410274,3.071000837,0.041317421,-0.019594981,18.33315959,8.7213,7.6506
-4.896267748,4.845773878,0.09842996,0.026350907,18.39965475,8.6923,7.622
-5.221466273,5.215969153,-0.201711202,-0.01341495,18.45876382,8.6636,7.598
-4.927338613,3.863777816,0.007210623,-0.004917057,18.51369664,8.6187,7.5658
-5.526384445,1.640674888,0.49416022,0.027648624,18.56563306,8.5413,7.5117
-5.380925855,-0.051522138,-0.144626772,-0.042476953,18.61814696,8.4279,7.4299
-5.344435956,-0.331158935,-0.872309729,0.036201886,18.68344991,8.2793,7.3177
-5.989798023,0.429972223,0.319648908,-0.029957885,18.76334035,8.097,7.1728
-5.277193639,1.211792011,1.144667786,0.002963296,18.84923747,7.887,6.9981
-5.895140013,1.515814546,-0.658542549,0.056013772,18.92357893,7.6728,6.816
-6.000988702,2.071024498,-1.125159094,-0.127768434,19.00772277,7.4822,6.6539
-5.437813564,3.268807952,0.90921291,0.167652914,19.10351283,7.3435,6.5393
-6.253398282,4.274617521,0.817435543,-0.165799615,19.18373597,7.2789,6.4932
-5.794738486,4.066315378,-0.908871115,0.15148717,19.24889898,7.2859,6.511
-5.949037808,2.313318175,-0.374095846,-0.112277668,19.30529119,7.356,6.5809
-6.340122172,-0.128035649,0.806607496,0.058328532,19.35717353,7.4799,6.6909
-5.892419982,-1.681001099,0.009405342,0.008563756,19.40584582,7.6457,6.8276
-6.411513615,-1.166509274,-0.56234366,-0.078531769,19.45982935,7.8314,6.9742
-6.263346018,1.126685198,0.157122826,0.121536295,19.52655719,8.0133,7.1129
-6.177659794,3.46671771,0.139407204,-0.141465763,19.58657761,8.1677,7.2265
-6.51484442,4.432675263,-0.063509849,0.155266832,19.63794811,8.2788,7.3041
-6.355543138,3.827052633,0.287905442,-0.154244383,19.68312084,8.359,7.3572
-6.447382535,2.4737672,-0.150721772,0.142189098,19.72537442,8.4276,7.4031
-6.580275518,1.22264651,-0.58864664,-0.114753438,19.75748173,8.504,7.459
