sub1,sub2,sub3,sub4,sub5
218.0014478,133.7775696,-225.4062253,-1765.771954,2957.189162
207.6332875,105.0865864,-187.4827078,-1734.576742,2965.869576
223.6340002,95.34251405,-137.5564948,-1702.548872,2974.688852
233.3225074,77.04576038,-77.7117569,-1669.711607,2983.645096
196.206727,18.64488721,-10.61922908,-1636.088774,2992.736389
220.1837888,-83.11489634,60.57505886,-1601.70474,3001.960789
218.1828274,-199.1649001,132.3901346,-1566.584392,3011.316331
225.0471584,-292.1884872,201.1734194,-1530.753117,3020.801027
209.9807853,-338.4963217,263.2794461,-1494.236777,3030.412867
218.0982054,-329.8915461,315.2552081,-1457.061688,3040.14982
230.571195,-268.2491055,354.0226751,-1419.254598,3050.009833
222.1336552,-167.4406153,377.0487906,-1380.842663,3059.990833
230.3484008,-53.47927383,382.4935727,-1341.853424,3070.090724
200.7744035,50.25521244,369.3277703,-1302.31478,3080.307394
254.8137745,138.7796244,337.4128615,-1262.254968,3090.638708
225.9194576,216.682612,287.5379529,-1221.702538,3101.082515
198.679894,272.6195124,221.4102715,-1180.686323,3111.636645
242.6638455,277.8743453,141.5983206,-1139.235419,3122.298908
212.3976968,222.805092,51.42927247,-1097.37916,3133.067098
224.1644881,145.5489407,-45.15533546,-1055.147087,3143.938994
201.9830021,104.1527736,-143.7792011,-1012.568929,3154.912354
191.6262723,114.471075,-239.8377003,-969.674571,3165.984924
207.2779343,128.2127442,-328.7210784,-926.4940333,3177.154433
199.4711704,81.92083798,-406.0431626,-883.0574411,3188.418595
146.915165,-36.98145206,-467.8638228,-839.3950006,3199.77511
155.639678,-177.3908831,-510.8934872,-795.5369716,3211.221664
181.9875296,-271.7510765,-532.6687397,-751.513642,3222.755929
122.0807671,-292.0616766,-531.6893531,-707.3553009,3234.375563
85.15024476,-264.6472576,-507.5089906,-663.0922123,3246.078216
123.4924315,-232.5052243,-460.7741385,-618.7545892,3257.861521
89.74412084,-200.8561598,-393.2084957,-574.372567,3269.723102
49.16337826,-130.6448694,-307.5429033,-529.9761775,3281.660572
7.504850482,-3.577278615,-207.3937827,-485.5953231,3293.671534
60.68915769,121.9628327,-97.09582016,-441.2597508,3305.753581
-8.889276032,165.2111259,18.50288122,-396.9990265,3317.904295
-71.97373177,136.482095,134.2728932,-352.8425095,3330.121253
-16.16780979,135.9841346,245.0509826,-308.8193277,3342.40202
-84.38433386,210.7681822,345.8903479,-264.958352,3354.744156
-104.8838586,276.946173,432.3006461,-221.288172,3367.145211
-138.9374986,237.8364621,500.4653757,-177.8370715,3379.602732
-140.5488747,121.0222751,547.4253465,-134.6330042,3392.114257
-165.8172206,25.46471221,571.2187586,-91.70357023,3404.67732
-226.585603,-19.94857293,570.9707197,-49.07599278,3417.289449
-205.6786469,-62.77016143,546.9277352,-6.777094883,3429.948168
-259.3592773,-128.8740962,500.4356535,35.16672298,3442.650997
-255.8521506,-198.9253885,433.8625812,76.72950503,3455.395453
-308.5077033,-250.4383262,350.4712186,117.8857619,3468.179049
-323.4519241,-252.2056173,254.2477528,158.6104917,3480.999297
-298.163898,-162.1657301,149.6967212,198.879201,3493.853706
-400.0977747,-5.942938664,41.61300443,238.6679245,3506.739784
-350.9646833,96.84318168,-65.15678331,277.953245,3519.65504
-391.8811681,70.78269109,-165.9508152,316.7123125,3532.59698
-426.3573849,-1.714503476,-256.5140852,354.9228623,3545.563111
-411.6869463,4.327307391,-333.1945376,392.5632334,3558.550943
-441.223679,75.37679344,-393.1034847,429.6123852,3571.557985
-475.0921333,96.96311827,-434.2326481,466.0499145,3584.581749
-456.8583567,43.19523567,-455.5226984,501.8560712,3597.619748
-474.425185,15.18487155,-456.8809612,537.011774,3610.669501
-503.2927496,79.36442533,-439.148827,571.4986244,3623.728527
-526.5211383,163.7100582,-404.0221924,605.2989212,3636.794351
-489.3047891,158.005406,-353.9307933,638.3956734,3649.864503
-515.5815389,55.6968396,-291.8844298,670.7726128,3662.936516
-570.2892258,-56.42720479,-221.2957058,702.4142057,3676.007931
-533.9076145,-115.5444221,-145.7899195,733.3056638,3689.076292
-535.7030658,-133.9659385,-69.0131038,763.4329548,3702.139153
-555.5146104,-141.0533611,5.551086825,792.7828112,3715.194073
-583.0612591,-127.3259814,74.74588088,821.3427399,3728.23862
-576.0351752,-70.1952337,135.8790118,849.1010293,3741.270368
-560.6546637,12.02387813,186.8271275,876.046757,3754.286901
-567.6760973,65.15757269,226.1029159,902.1697956,3767.285813
-618.8359529,58.81712305,252.8833047,927.4608188,3780.264706
-583.606367,21.05434533,266.9995225,951.9113056,3793.221194
-579.6010644,4.882524219,268.8920974,975.5135443,3806.152898
-604.7529128,29.89896709,259.5358542,998.260636,3819.057456
-598.5865715,66.5260159,240.3415485,1020.146496,3831.932511
-603.0273306,73.63390984,213.0418413,1041.165856,3844.775723
-606.7985169,40.62966287,179.569826,1061.314265,3857.584763
-594.3048742,-10.34877692,141.9382494,1080.588088,3870.357314
-596.7354881,-54.47704108,102.1269509,1098.984504,3883.091074
