IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,IMF10,IMF11,residual
-2.7037474016693626,1.9216342571078373,1.088269448433798,-3.8231619104838677,2.588215474939147,0.6382849389343446,0.2983486661215109,0.350072423697689,5.845188308062173,7.522053332195533,3.9397865857283065,15.935055876932893
1.676209551914578,-3.1057054434500246,1.2042910809042877,-3.924667537544239,2.6045669166277303,0.49935460841182866,0.3187211804856337,0.3374103382940121,5.84973835426362,7.524208659442733,3.9407097912218347,15.935162499428003
2.6976152434894645,-1.5621636298058876,0.3907607045803329,-2.9441542859989367,2.4053124594399833,0.3362640661815336,0.33652052231932705,0.32242594510278433,5.854166834907975,7.526353923205438,3.941629399010474,15.935268817567515
-2.7491816963532476,3.133643747202618,-0.6632371897437386,-1.2801137410339043,2.022596354343026,0.1546666699331587,0.3516780073077087,0.3050642685123277,5.8584741939177345,7.528489148137284,3.9425454064710452,15.935374831305985
-0.9752956064830471,0.790790061104613,-1.1987787355854553,0.5493855111074462,1.500850053931843,-0.03856015380795008,0.3641196359870944,0.2852756480597748,5.862660875215399,7.53061435889194,3.943457810980346,15.935480540597993
3.1443607458902747,-3.220152973547579,-1.0091422357291469,2.110777140765595,0.8845050108013968,-0.2365389785164166,0.37374500000243016,0.2630368321736438,5.866727322723456,7.532729580123058,3.9443666099151993,15.935585945398092
-0.03946013521784564,-1.7960959912256453,-0.2757591392853088,3.2004650424059635,0.21799267754668228,-0.4323923776668734,0.3804209259209145,0.2383573343601305,5.870673980364423,7.534834836484299,3.9452718006524137,15.93569104566085
-3.226447375218024,1.7615237791469862,0.5991279306532215,3.670813559871813,-0.45443654475504025,-0.6192429247339657,0.3839761259448338,0.21128478249045668,5.874501292060778,7.536930152629316,3.946173380568793,15.935795841340827
-4.202358665765455,3.4485956189219786,1.1719845286496866,3.3760839387836095,-1.0903952784902626,-0.7902131931923335,0.3842059847523193,0.18190013195990207,5.878209701735033,7.539015553211769,3.9470713470411622,15.935900332392592
-1.3462350059018333,2.0635343857898802,1.1172480243542906,2.2680596618120417,-1.6522324671350777,-0.938425756516622,0.3808834550644413,0.1503067701208496,5.88179965330968,7.541091062885315,3.9479656974463313,15.936004518770705
4.970736197642536,-1.3061295790605358,0.5817512224653075,0.6702985181630274,-2.1034358715584944,-1.0570031881814355,0.37377863415085655,0.11661093977709269,5.885271590707209,7.5431567063035985,3.9488564291611064,15.936108400429735
-5.544465213880881,-3.7442046434698693,-0.16956574397859614,-1.000991300250264,-2.40749325262954,-1.1390680616614626,0.362661984018343,0.08091851899529201,5.888625957850145,7.545212508120297,3.9497435395622986,15.936211977324238
-5.580385547402152,-1.5764095203209623,-0.8481448587149645,-2.329601601514691,-2.5278923712172467,-1.1777429504313055,0.34730396667361074,0.0433353858421861,5.891863198660958,7.54725849298905,3.9506270260267295,15.936315249408787
5.858189308744233,3.923187354492351,-1.0914270610659136,-2.899324193717107,-2.426149882661731,-1.168180900979983,0.32753441160885,0.003967418384480337,5.894983757062153,7.549294685563522,3.9515068859311997,15.936418216637943
5.8602496028044335,2.5109498177502356,-0.7157676329059495,-2.440301802587692,-2.0760274292463268,-1.113692061499027,0.3034558279030673,-0.037079505311147454,5.897988076976251,7.551321110497366,3.952383116652525,15.936520878966267
-5.831838571465642,-4.022857946557314,-0.04059343201987908,-1.2680808244300776,-1.529833183961255,-1.0197804269047444,0.2753934658310666,-0.07969950717796048,5.9008766023257175,7.5533377924442355,3.9532557155675234,15.936623236348328
5.680104854941639,-3.0971338538423736,0.5538119246601354,0.15544142680875628,-0.860004728855688,-0.8920753422800238,0.2437979258342813,-0.12378670914928724,5.9036497770330705,7.555344756057802,3.954124680052999,15.936725288738685
-2.009391689840131,1.7045192905154545,0.9263388710434974,1.3683676371818507,-0.13897964597884105,-0.7362286878381343,0.20914234348452673,-0.16923523315842137,5.9063080450208165,7.557342025991705,3.9549900074857662,15.936827036091909
-5.049341740885135,3.8850354516340198,0.9366021128868436,1.9678697336053221,0.560804482620137,-0.5578923437924207,0.17189985435363245,-0.21593920113861864,5.908851850211407,7.559329626899622,3.955851695242635,15.936928478362557
-1.8576361354526116,1.2319369835192295,0.3710418641338721,1.8585170643954139,1.1737789786018453,-0.3627181903561587,0.13254359401343643,-0.26379273502322664,5.911281636527399,7.561307583435185,3.9567097407004197,15.937029615505196
1.9925056214467673,-2.566292425259174,-0.39015755160175236,1.2837648105150556,1.6661125544978574,-0.15635810774262204,0.09154669803573307,-0.31268995674551736,5.91359784789125,7.563275920252067,3.957564141235936,15.937130447474395
3.5710078460385546,-3.2854047406646676,-0.8020954831643993,0.5402043827075751,2.0272131988143975,0.05553602383487166,0.0493823019923586,-0.36252498823878965,5.915800928225487,7.565234662003915,3.9584148942259945,15.937230974224704
0.19258082318873115,-0.042940806691617706,-0.4976519340278409,-0.12234409284680114,2.2480437486406357,0.2673123241630191,0.006523541455151161,-0.41319195143636056,5.917891321452587,7.567183833344398,3.959261997047396,15.937331195710705
-2.470656894530959,2.6381386273978498,0.16200981811723897,-0.6170888463266518,2.318890309203425,0.4733189130285387,-0.036556448004073094,-0.4645849682714994,5.919869471495057,7.569123458927161,3.9601054470769625,15.937431111886951
-2.0318757602375443,1.5080174393516508,0.6404966470736099,-0.839863880725318,2.2300024052027023,0.6679404907451442,-0.0793845308135202,-0.5165981606774998,5.921735822275382,7.5710535634058775,3.9609452416915074,15.937530722708008
1.4616092926114543,-1.8895418898948872,0.623915321129253,-0.6590938303143017,1.9816532325202716,0.8461947003906826,-0.12148757140133237,-0.5691256505876846,5.923490817716088,7.572974171434177,3.961781378267836,15.937630028128442
0.838637425065813,-0.8921626953697797,-0.0008655398237984308,-0.04609102669402834,1.6194904910672845,1.0050822481945654,-0.16239243419568528,-0.6220615599353433,5.9251349017396535,7.57488530766574,3.9626138541827585,15.937729028102822
-0.6770170684285578,1.1972355458315063,-0.4667080435738622,0.4383428753538768,1.218256319631613,1.142090461042381,-0.2016259836247841,-0.6753000106537538,5.926668518268574,7.576786996754209,3.963442666813102,15.937827722585698
0.4020250559735493,0.21814071197079093,-0.11751281395485541,0.30084682297931764,0.8402784663586294,1.2547066658196786,-0.23871508411678627,-0.7287351246762377,5.928092111225357,7.578679263353246,3.96426781353567,15.937926111531645
-0.21255968673987735,-0.7098463621356139,0.35587700582695614,-0.08082593683577838,0.4793026712367451,1.3404181894120102,-0.27318660009987505,-0.7822610239360667,5.929406124532505,7.58056213211651,3.965089291727264,15.93802419489522
-0.09425334787355087,0.11912505260759243,0.21403006767213345,-0.22427977816334038,0.1119291722151291,1.3967317070346934,-0.3045867443319567,-0.8357718303665783,5.930611002112512,7.582435627697658,3.965907098764701,15.938121972631002
0.016537380205006297,0.4852321843965625,-0.1473420505093155,-0.10573566079372029,-0.2791699910861065,1.4212439141766544,-0.3325517498446113,-0.8891616659010133,5.931707187887864,7.584299774750334,3.9667212320248098,15.93821944469354
0.049446372192279736,-0.1810775196198965,-0.2191318343399515,0.12059152631486687,-0.687035572363136,1.4116754660807445,-0.3568418094232648,-0.9423246524727199,5.932695125781075,7.586154597928221,3.967531688884376,15.938316611037404
-0.0796681522714403,-0.45599450427541177,0.0018719586370229864,0.20156661683861612,-1.0994782289871854,1.3659760593663313,-0.37744615722993957,-0.9951549120149611,5.933575259714637,7.58800012188494,3.9683384667202333,15.938413471617157
0.18588211923964904,0.46678002159047693,0.16027955075017317,0.1029329888408188,-1.4979054713680249,1.2821494942582676,-0.394408131032086,-1.047546566461042,5.934348033611045,7.5898363712741785,3.9691415629091793,15.938510026387362
0.19024188669408593,0.3033759441022544,0.030041044223516472,-0.1544315100537202,-1.8254866418791096,1.1581995709814117,-0.4077710685971637,-1.0993937377442786,5.935013891392792,7.591663370749592,3.969940974828033,15.938606275302584
-0.2522957931678783,-0.4578414121636536,-0.1341323285516191,-0.3325639259567447,-2.015621114548326,0.9921300897606293,-0.4175783076926672,-1.1505905477979435,5.935573276982398,7.593481144964816,3.9707366998535996,15.938702218317392
0.3080935931518658,0.06400641622217182,-0.06599331974458654,-0.2120325783060348,-2.012792128178459,0.78197937787153,-0.4238731860860587,-1.201031118555334,5.936026634302339,7.595289718573522,3.9715287353627047,15.938797855386339
-0.35537690423158663,0.3839883522785953,0.09570784835973288,0.11292468798028285,-1.812786371600147,0.5281772120070333,-0.42669904154478633,-1.250609571949762,5.936374407275126,7.597089116229364,3.972317078732148,15.938893186463998
0.40045078719234556,0.33918766601223804,0.15700524468616645,0.4612343039710904,-1.4503972503085687,0.2402521489446403,-0.4260998906773228,-1.2992193510735193,5.936617039823256,7.598879362585997,3.9731017273387454,15.938988211504933
-0.45294240559320825,0.33507984102767296,0.037357258073529714,0.6763979624647258,-0.9675897134363465,-0.0698103606146443,-0.4221226404986736,-1.3467510086123775,5.936754975869228,7.600660482297078,3.9738826785593084,15.939082930463707
0.2541923521182456,-0.1123611583838039,-0.13253781233337328,0.6321564747981768,-0.40662501554814146,-0.38997397779251486,-0.4148148762158082,-1.3930944190601027,5.936788659335528,7.602432500016268,3.974659929770645,15.93917734329488
