IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,IMF10,Res
-6.272511123,5.70517531,5.759751098,-8.556379877,4.693595646,1.386321452,-0.933228359,-0.461878324,0.011058479,-0.003761681,14.20907031
-6.279240731,5.674905766,5.613449358,-8.74364178,4.852797706,1.361850529,-0.594380227,-0.631819986,0.008137915,-0.005369166,14.20630646
-6.286449071,5.645706952,5.488173208,-8.877726747,4.89042289,1.216962503,-0.017190994,-0.868829755,0.067130758,0.008507903,14.20339408
-6.294051258,5.617375846,5.380969394,-8.965344294,4.828987075,0.97002984,0.73078599,-1.11737917,0.196406784,-0.006975151,14.2003556
-6.301147484,5.587908897,5.262775556,-9.058956837,4.783678983,0.802317312,1.1957327,-1.00041049,0.174470397,0.004235658,14.19740751
-6.307742484,5.557322909,5.133865833,-9.157294616,4.748901801,0.714037881,1.372360587,-0.495210612,0.000907048,0.000536743,14.19454774
-6.314228137,5.526481668,5.00678094,-9.238482629,4.681912068,0.628140331,1.432517727,0.264707026,-0.35737121,0.036152976,14.1916832
-6.320390968,5.494911864,4.874673376,-9.314581762,4.608491377,0.588547707,1.260366198,1.386961503,-0.965803253,0.11994283,14.18886494
-6.326914837,5.464151816,4.759918673,-9.34334272,4.428504393,0.459577625,1.195923057,1.822484588,-0.581723869,-0.121992868,14.18592608
-6.333858615,5.434333188,4.664447855,-9.321095944,4.134091071,0.230693645,1.256121151,1.488235689,0.876146339,-0.702352436,14.18285235
-6.340715179,5.404321746,4.571807443,-9.278031317,3.794402276,0.004613862,1.173104456,0.982750047,1.209793471,0.118845784,14.17976646
-6.34764807,5.374485921,4.487371804,-9.203857386,3.385147385,-0.250168468,1.019085798,0.030714851,0.585178982,2.441603763,14.17662841
-6.354117799,5.343531048,4.392202487,-9.143326234,3.05479551,-0.424060217,0.871225278,-0.420153909,-0.043278982,-2.6103986,14.17358142
-6.360022449,5.311221629,4.28288506,-9.103481274,2.823826591,-0.495398203,0.704232689,-0.265116212,-1.096008993,0.377209963,14.1706512
-6.365740437,5.278448212,4.172449627,-9.055224673,2.603391488,-0.53887544,0.529932342,-0.192511803,-1.093062407,0.583453334,14.16773976
-6.371108657,5.24482164,4.05522056,-9.011668524,2.436588383,-0.520507602,0.360100864,0.039937224,0.153683054,-0.421956975,14.16489003
-6.376331619,5.210850989,3.938701032,-8.953030752,2.251809394,-0.480214204,0.079529635,-0.109716617,0.333954488,0.2124026,14.16204505
-6.381438895,5.176605886,3.823927306,-8.876908622,2.042263108,-0.422694306,-0.314767188,-0.747501018,-0.28662131,0.017937923,14.15919712
-6.386183021,5.141485724,3.702112821,-8.804728641,1.881909303,-0.296981716,-0.758579552,-1.420951357,0.418166284,-0.222662713,14.15641287
-6.390605299,5.105593407,3.574789505,-8.73237554,1.756367053,-0.110153975,-1.278802561,-2.284964927,2.178745171,0.157726417,14.15368075
-6.395304714,5.070331223,3.462451714,-8.614885664,1.530997118,0.018896071,-1.584692754,-2.275995192,1.281281134,0.006074349,14.15084672
-6.400298362,5.035736792,3.365663639,-8.45118842,1.204189691,0.087985908,-1.643773953,-1.250767189,-2.201120621,1.22566584,14.14790668
-6.405324155,5.00120069,3.275552783,-8.260167264,0.831594185,0.150894553,-1.614146907,0.160726192,-2.585239554,-0.220017902,14.14492738
-6.410534921,4.967080051,3.197351624,-8.030343109,0.379561019,0.178209799,-1.413178111,2.266803199,-0.299404248,-5.067414886,14.14186958
-6.415518842,4.932404735,3.116903559,-7.793263666,-0.053898377,0.25378657,-1.194173795,3.13474489,0.505534207,3.884657515,14.13884001
-6.420247901,4.897109213,3.033270812,-7.550881294,-0.462338297,0.384478708,-0.968675961,2.571187027,0.756876897,4.113390032,14.13584579
-6.425055227,4.861975576,2.957895653,-7.277814032,-0.922422089,0.504701196,-0.586944633,1.769330696,1.222579138,-6.837047221,14.13280094
-6.42985055,4.826791026,2.887687441,-6.980891295,-1.412397227,0.633800328,-0.079386979,0.213311823,1.325563932,5.287755179,14.12972883
-6.43365711,4.789409976,2.791586139,-6.715460689,-1.79545082,0.709494609,0.239991256,-0.671457081,0.431269703,-3.162586302,14.12686032
-6.436415116,4.749706757,2.667801108,-6.484078459,-2.066319946,0.71831038,0.36303317,-0.706391422,-1.596497742,0.036642583,14.12420869
-6.438519721,4.708539166,2.528757387,-6.265462658,-2.273709538,0.703487974,0.420704238,-1.014491358,-1.782031143,0.981043703,14.12168195
-6.439699136,4.665311694,2.365850823,-6.074732801,-2.380222405,0.645199019,0.332281507,-1.233062269,-0.10140209,-0.098868441,14.1193441
-6.440595846,4.621448029,2.199745861,-5.873707444,-2.482908369,0.56423436,0.320682123,-1.166486492,0.552065942,-0.421519602,14.11704144
-6.441229157,4.576990107,2.031068071,-5.661222663,-2.583859168,0.462944561,0.399203749,-0.894823144,0.723327575,0.77283064,14.11476943
-6.441033197,4.530690486,1.841758839,-5.469852484,-2.600930467,0.31255821,0.388482937,-0.220283639,0.556363947,-0.660417072,14.11266244
-6.440128597,4.482816969,1.6357216,-5.292262588,-2.552385064,0.116379047,0.336509116,0.903431142,-0.434356889,0.023583762,14.1106915
-6.439095549,4.4346266,1.431150782,-5.097538447,-2.508875099,-0.054782163,0.31178823,1.306078458,-0.566107645,0.224032903,14.10872193
-6.437904601,4.386053232,1.227104506,-4.88740612,-2.46512417,-0.199721561,0.29899967,0.94545294,0.122890992,-0.057105736,14.10676085
-6.436346262,4.336647347,1.017110543,-4.67230895,-2.39778908,-0.351369827,0.29813999,0.434125176,0.375636289,0.081298565,14.10485621
-6.434550603,4.286690165,0.805252891,-4.445290133,-2.322132423,-0.492398903,0.321910552,-0.515321994,0.491011238,-0.278148666,14.10297788
-6.43200931,4.23507422,0.57552605,-4.23396412,-2.172040213,-0.672793078,0.284613829,-0.910973444,0.296861379,0.358460027,14.10124466
-6.42868408,4.181716672,0.326751478,-4.040216827,-1.942616021,-0.897003976,0.183967133,-0.644624536,-0.408713948,-0.410241282,14.09966539
-6.424925877,4.127380306,0.069981772,-3.844998307,-1.677899689,-1.126311079,0.071643606,-0.429473262,-0.676481293,0.302925598,14.09815823
-6.420612263,4.071798423,-0.198623013,-3.654855662,-1.361773252,-1.372503004,-0.07181392,-0.011972967,-0.558466463,0.012070368,14.09675175
-6.416512922,4.016683024,-0.45420592,-3.423152677,-1.115996208,-1.518390197,-0.185119598,0.210998508,-0.1375382,-0.072026736,14.09526093
-6.412734014,3.96226855,-0.693349791,-3.143561803,-0.956047142,-1.547968155,-0.258660772,0.147953428,0.805297681,-0.106858413,14.09366043
-6.408818308,3.90754235,-0.930719287,-2.843023223,-0.811907125,-1.524847483,-0.336437904,0.193555822,0.788118559,0.224477099,14.0920595
-6.404989733,3.853002252,-1.159073356,-2.507909849,-0.71863773,-1.414090835,-0.401187537,0.236496067,-0.242369843,-0.221643745,14.09040431
-6.400877051,3.797818966,-1.390430993,-2.160978976,-0.614823261,-1.274422018,-0.476336803,0.22419489,-0.421208234,0.238278922,14.08878456
-6.396446286,3.741917558,-1.625859221,-1.804073064,-0.495194101,-1.109081182,-0.566361478,0.194344414,0.007216486,-0.473671406,14.08720828
-6.392081907,3.68615486,-1.852904961,-1.413618652,-0.421492593,-0.856727799,-0.645010495,0.082928185,-0.016095494,0.30326607,14.08558279
-6.387710189,3.630366417,-2.073936027,-0.994002037,-0.381439807,-0.527774693,-0.717917182,-0.115027162,-0.218421879,0.531936737,14.08392582
-6.382639446,3.573021822,-2.31112182,-0.5858559,-0.270142842,-0.222465417,-0.642793776,-0.180395051,-0.114381606,-0.615628408,14.08240244
-6.376862806,3.51410685,-2.564647774,-0.18933112,-0.0868927,0.060014447,-0.40104354,-0.109694779,0.192988238,-0.349650927,14.08101411
-6.370667142,3.454255614,-2.825302456,0.212528581,0.125599117,0.362653723,-0.062745394,-0.012961612,0.370827336,0.356119835,14.0796924
-6.36388049,3.393088068,-3.098576133,0.609773681,0.393352602,0.661720895,0.415179752,0.161751336,0.474917352,0.830529142,14.07847825
-6.357009012,3.331726328,-3.368176914,1.03264273,0.638717203,1.034251867,0.957186739,0.194803761,0.199176673,-0.950569867,14.07725049
-6.350086949,3.270246506,-3.632981683,1.483326974,0.856582274,1.486747144,1.561250832,0.062484098,-0.554271418,-0.069298647,14.07600087
-6.342720653,3.20777719,-3.905606304,1.938701554,1.107043869,1.962330745,2.305433818,-0.088119638,-0.906546611,0.396882675,14.07482336
-6.335023322,3.144569628,-4.182387639,2.405667288,1.372770654,2.479390849,3.177389377,-0.314662204,-0.906368763,-0.155036651,14.07369078
-6.328012883,3.08241618,-4.430625161,2.811484141,1.581718715,2.810522788,3.54420004,-0.353687126,-0.554538436,0.074098092,14.07242365
-6.321749739,3.021403496,-4.648353804,3.146209467,1.733223834,2.927138766,3.355498732,-0.170756761,0.363305938,0.133066079,14.07101399
-6.315838298,2.960872158,-4.84824279,3.448872625,1.848681981,2.949722296,2.903617227,0.0614753,1.576141273,0.275171859,14.06952637
-6.310563266,2.901318446,-5.021126739,3.697717079,1.908894127,2.81137567,2.011669369,0.416187934,3.175862364,-1.369246231,14.06791125
-6.305247332,2.841507282,-5.188722926,3.929018915,1.969622961,2.630476459,1.068598678,0.457101246,1.628163324,1.683187539,14.06629385
-6.29987488,2.781413445,-5.351505731,4.144603176,2.031634433,2.413564425,0.09330668,0.134158779,-3.444561704,-1.38892269,14.06467659
-6.295042833,2.72210365,-5.490286262,4.306330833,2.049855367,2.04061132,-1.266041599,-0.283093493,-3.862801248,0.932039505,14.06295201
-6.290626678,2.663349411,-5.609035131,4.42050024,2.034854569,1.533147779,-2.933827439,-0.914572643,0.012035134,-0.272991683,14.0611433
-6.286039712,2.604182923,-5.726562561,4.547980512,2.016712088,1.077752364,-3.939808701,-1.052873869,1.25539229,-0.051594648,14.05934484
-6.281317392,2.544672562,-5.841704104,4.688006129,1.99193344,0.672514161,-4.238892144,-0.6202071,1.227300534,0.085926363,14.05754952
-6.276672871,2.485155229,-5.947589362,4.814293994,1.952323807,0.239143746,-4.244221118,-0.055445118,1.085581732,-0.077798831,14.05572502
-6.271977875,2.425422392,-6.048310376,4.94107999,1.903977367,-0.178137559,-3.696743095,0.833681895,-0.235510573,0.027308672,14.05389152
-6.267758517,2.366366889,-6.126949703,5.021092342,1.815609575,-0.723898371,-3.256461768,1.267236231,-0.665656205,-0.001356934,14.05196085
-6.264057264,2.308059413,-6.182117503,5.050170679,1.685014653,-1.409864991,-2.957475787,1.154966766,-0.211981224,-0.003005773,14.04992605
-6.260518511,2.249904972,-6.225204295,5.062807514,1.531959693,-2.129396527,-2.245522971,1.033548834,-0.095662862,0.003799303,14.04784547
-6.257271673,2.192123701,-6.25202876,5.047564405,1.348718975,-2.916755519,-1.256369861,0.696638305,0.085724873,-0.002081464,14.04569732
-6.253476309,2.133169576,-6.289571786,5.045817858,1.207615789,-3.443698319,-0.582476692,0.46623637,0.160535517,-0.000325882,14.04363887
-6.249021844,2.072845231,-6.341359602,5.064794989,1.117136103,-3.666580911,-0.208225917,0.404314455,-0.002537471,0.003861535,14.04168994
-6.24440666,2.012053932,-6.391353566,5.076180377,1.037030691,-3.765107445,0.059954678,0.183594001,-0.019357803,-0.004347877,14.03975907
-6.239389001,1.950352193,-6.447296072,5.092271017,0.987944793,-3.64230997,0.078327111,-0.113362617,0.04505018,0.00292103,14.0378913
-6.234384654,1.888517215,-6.495797714,5.096223007,0.931956035,-3.463597398,0.34019203,-0.586886158,0.104868195,-0.051029922,14.03600705
-6.229433361,1.826620561,-6.535555635,5.085699269,0.866026642,-3.239133188,0.869408084,-1.28924377,0.215977869,-0.160513908,14.03409906
-6.224114463,1.763883271,-6.580062512,5.079967855,0.827354625,-2.798123643,1.301621018,-2.113778826,-0.069516416,0.175785466,14.03224673
-6.218512933,1.700463765,-6.626561375,5.075516124,0.808339815,-2.170760877,1.744809694,-3.103691201,-0.792929446,0.965788851,14.03043383
-6.213379827,1.637717477,-6.650895072,5.027972588,0.749308775,-1.635590449,2.101654058,-2.928232429,-0.371989209,-0.257449546,14.02852333
-6.208724648,1.575658887,-6.652732622,4.936068367,0.650087665,-1.191022701,2.322531065,-1.447526905,1.209437107,-3.602112491,14.02651384
-6.204241599,1.513739091,-6.641872737,4.818806435,0.534557743,-0.719207523,2.529341111,0.67238587,0.893651527,3.618379411,14.02446067
-6.20011938,1.452297654,-6.612226653,4.664800883,0.387975941,-0.286694245,2.683975777,3.81432619,-1.182578924,1.265913257,14.0223295
-6.195811236,1.390341555,-6.58133638,4.504652543,0.255098828,0.319364573,2.750755459,4.804003346,-0.915100318,-1.822189237,14.02022087
-6.1912831,1.327808814,-6.550270542,4.340293885,0.138821126,1.116080183,2.736212213,3.352471315,1.338874673,-2.677149577,14.01814101
-6.186964514,1.26547636,-6.505201862,4.146871485,0.004734914,1.944935446,2.621416353,1.31249004,0.712559472,3.757670991,14.01601131
-6.182735446,1.203125659,-6.449961129,3.930996277,-0.137163938,2.856065613,2.396375348,-2.163554723,-2.340248902,-0.482958041,14.01385389
-6.178036059,1.139857209,-6.402587465,3.758565598,-0.264924996,3.48018302,2.100474243,-3.541073545,-1.820643743,0.290218643,14.01175551
-6.172859293,1.075669046,-6.363289838,3.633244447,-0.380114259,3.764155866,1.72705417,-2.432824404,1.764955441,-4.180877473,14.00971594
-6.167383908,1.010829941,-6.326262666,3.528641317,-0.485884766,3.918692108,1.244876452,-1.25113774,2.388240411,4.111678905,14.00770995
-6.16146159,0.945103863,-6.296267992,3.462933784,-0.57683213,3.833811502,0.657524992,0.929832771,0.844861126,0.244733488,14.00576019
-6.155520062,0.879198817,-6.25949274,3.392016529,-0.673827077,3.68692184,-0.066516575,1.884369156,-0.140368279,-1.690579032,14.00379742
-6.149568622,0.813128426,-6.215610838,3.314476557,-0.776892767,3.490267735,-0.937524368,1.252002169,-1.548848345,0.326749706,14.00182035
-6.143262031,0.746330031,-6.175731854,3.268633117,-0.870847765,3.055191492,-1.942311715,0.862291859,-1.560344492,0.240167801,13.99988356
-6.13668331,0.67894139,-6.137154579,3.246078832,-0.959753181,2.414003354,-3.094065002,0.115721165,0.254329512,-0.049391715,13.99797353
-6.130084176,0.611336227,-6.091709819,3.208213625,-1.047079513,1.895184237,-3.766425934,-0.295094874,0.748781276,-0.019176484,13.99605543
-6.123441396,0.543474248,-6.040119968,3.156961902,-1.131239267,1.498573117,-3.899213887,-0.143747985,0.309786856,-0.055166845,13.99413323
-6.116685237,0.475261383,-5.984622446,3.105895906,-1.213113375,1.08327572,-3.800292732,-0.247982823,0.173144147,0.052904252,13.9922152
-6.109869756,0.406776223,-5.923441921,3.04628705,-1.293048214,0.728400262,-3.291793962,-0.395979211,-0.176914448,0.059289893,13.99029408
-6.102746354,0.33763472,-5.864585807,3.011977659,-1.364411862,0.187082342,-2.739363002,-0.449143748,-0.250518637,-0.064331565,13.98840625
-6.095299627,0.267813904,-5.80852714,3.005371706,-1.42689352,-0.56053156,-2.16285199,-0.491557881,0.073319392,-0.067397098,13.98655381
-6.087693271,0.197562146,-5.749948248,3.002964619,-1.483814922,-1.328674361,-1.220542473,-0.419002469,0.133479606,0.08095602,13.98471335
-6.079868046,0.12678771,-5.690737863,3.012807326,-1.533494838,-2.175212498,0.016949144,-0.220052674,0.044713868,0.045214326,13.98289355
-6.072370006,0.056405381,-5.613271374,2.981748202,-1.604714106,-2.766242534,0.804073181,-0.075225414,0.009521861,-0.070929696,13.98100451
-6.065266817,-0.013474329,-5.515340762,2.902419998,-1.700394553,-3.049160289,1.118833517,0.028804651,-0.065840424,-0.019616444,13.97903545
-6.058255816,-0.083353006,-5.406678988,2.805994143,-1.805575439,-3.223636162,1.273457225,0.188358316,-0.086459756,0.029114097,13.97703538
-6.051495014,-0.152966657,-5.282167603,2.676926173,-1.928385711,-3.189143959,1.074986607,0.370797953,-0.03390444,0.040374287,13.97497836
-6.04470478,-0.222789564,-5.150790095,2.540819721,-2.05279101,-3.096463356,1.052284075,0.439234706,0.013130557,-0.060841413,13.97291116
-6.037864594,-0.292855713,-5.013182745,2.399856716,-2.177711495,-2.957415685,1.236377465,0.388617714,0.079390524,0.053950764,13.97083705
-6.03125546,-0.362692209,-4.860264856,2.227347037,-2.318355224,-2.605117087,1.199804523,0.261731293,0.067450281,-0.01735776,13.96870946
-6.024823365,-0.432390763,-4.693751166,2.028260657,-2.471544236,-2.066837038,1.05585647,0.020167734,-0.039849842,-0.061625867,13.96653742
-6.018117263,-0.502696372,-4.528160478,1.849754603,-2.615531637,-1.656399718,0.972020944,-0.104718245,-0.038761795,0.07821635,13.96439361
-6.011137867,-0.573606828,-4.363445201,1.692124864,-2.750486257,-1.375353766,0.911574895,-0.099239408,0.055687372,-0.038395548,13.96227774
-6.004070033,-0.644818439,-4.193618206,1.535656993,-2.884882782,-1.086886321,0.871183166,-0.110258165,0.009930267,0.01760333,13.96016019
-5.996804085,-0.716512053,-4.022190906,1.391957831,-3.013438503,-0.867154241,0.881789221,-0.08190229,-0.152235017,0.008431493,13.95805855
-5.989681503,-0.788121089,-3.838128499,1.226195335,-3.153005378,-0.484475369,0.73578565,-0.079605319,-0.101646907,-0.003234278,13.95591736
-5.982726812,-0.859605014,-3.640614843,1.035883025,-3.304692011,0.079899899,0.42682563,-0.118836518,0.142886632,-0.072752601,13.95373261
-5.975681447,-0.931391788,-3.437961616,0.847822208,-3.455820171,0.64977313,0.079894603,-0.123372327,0.153071743,0.042119573,13.95154609
-5.968623601,-1.003351602,-3.227622544,0.654108785,-3.610205079,1.279239644,-0.352621652,-0.10998896,-0.032401267,0.11212122,13.94934506
-5.960643312,-1.077193101,-3.039125423,0.482891287,-3.718030321,1.728517133,-0.624803206,-0.067156122,-0.080588251,-0.141173371,13.94730469
-5.951620053,-1.153136404,-2.876353208,0.339968812,-3.772835933,1.955174129,-0.703697226,0.017432056,-0.05625485,0.095875374,13.9454473
-5.942036571,-1.230287401,-2.723615934,0.206471279,-3.800683161,2.111726269,-0.742171555,0.127070459,-0.016064462,-0.044090523,13.9436816
-5.931621955,-1.309153308,-2.589685556,0.09130248,-3.786760465,2.124845146,-0.670318839,0.269523302,0.092461463,-0.132651774,13.94205951
-5.920837626,-1.388854386,-2.459537296,-0.015373565,-3.756596928,2.093096563,-0.601491359,0.252907235,0.059726068,0.056471016,13.94049028
-5.909706548,-1.469348483,-2.332401453,-0.114521904,-3.711391943,2.02566913,-0.548885754,0.05777596,-0.124801164,0.388642573,13.93896959
-5.897749432,-1.551540681,-2.223824536,-0.192959409,-3.624777924,1.806373304,-0.395122371,-0.217377628,-0.052992698,-0.417619018,13.93759039
-5.885047118,-1.635276456,-2.13115331,-0.252231253,-3.501210456,1.452787891,-0.164251883,-0.627017676,0.25472749,-0.037663943,13.93633671
-5.872349324,-1.719169951,-2.030036256,-0.322537333,-3.380979541,1.207410698,0.000670203,-0.713047815,0.201348882,0.143623278,13.93506716
-5.859645831,-1.803242537,-1.92078266,-0.404210853,-3.263426313,1.073032312,0.103547662,-0.43262229,-0.172136711,0.135703259,13.93378396
-5.846615381,-1.888084989,-1.813788338,-0.483227434,-3.131321194,0.941754869,0.197838202,-0.051757788,-0.278789598,-0.178555567,13.93254722
-5.83343327,-1.973374139,-1.703341359,-0.566882823,-2.994030735,0.872950203,0.250003673,0.552699076,-0.203357738,-0.012556846,13.93132396
-5.819514988,-2.060196521,-1.608388933,-0.633502185,-2.819908102,0.691508977,0.37303084,0.836237932,-0.063112287,0.073620093,13.93022518
-5.804809691,-2.148646495,-1.530556322,-0.681093691,-2.606170632,0.383106254,0.574608732,0.740340553,0.248201705,-0.084240879,13.92926046
-5.789743422,-2.237934695,-1.455992575,-0.726199553,-2.375747067,0.08265281,0.771924105,0.63058058,0.27687245,0.035238157,13.92834921
-5.774175007,-2.328323849,-1.389255337,-0.763637191,-2.120956929,-0.25056306,0.991014808,0.364013883,-2.12E-05,0.244385616,13.92751823
-5.758628304,-2.418810601,-1.313281137,-0.803012083,-1.870473843,-0.510774324,1.08898996,0.167420304,-0.117867313,-0.150226535,13.92666387
-5.743193985,-2.509224254,-1.225099292,-0.8469095,-1.629177707,-0.673098163,1.04309692,0.082554514,-0.164400719,-0.500316396,13.92576858
-5.727516556,-2.600240128,-1.13624063,-0.886881339,-1.377608894,-0.817122189,0.93961944,-0.119164133,-0.040874874,0.521127459,13.92490184
-5.71175171,-2.691560791,-1.04161709,-0.925990688,-1.124243961,-0.90902717,0.735545464,-0.380360024,0.342214974,0.18275806,13.92403294
-5.695684485,-2.783603932,-0.948202283,-0.962167531,-0.85716869,-0.97938949,0.494051729,-0.595926972,0.269134595,-0.334248098,13.92320516
-5.679285922,-2.876424644,-0.856912585,-0.99469302,-0.57475266,-1.03326665,0.220286198,-0.784573004,-0.259054248,-0.073747604,13.92242414
-5.662801037,-2.969551501,-0.759751275,-1.02732398,-0.290408728,-1.024333264,-0.156456852,-0.954299722,-0.351244537,0.214529813,13.92164108
-5.64618535,-3.063070977,-0.658141568,-1.059596898,-0.001632795,-0.957733638,-0.624761823,-1.084454233,-0.111922483,-0.123365161,13.92086493
-5.628882764,-3.158036988,-0.57013246,-1.077521197,0.321930802,-0.963422714,-0.937841724,-0.950196418,0.045710406,0.068188999,13.92020406
-5.610878124,-3.254477521,-0.496190658,-1.080414054,0.681144324,-1.044938382,-1.083396505,-0.519711028,0.269744916,0.019455745,13.91966129
-5.592409623,-3.351942674,-0.42855117,-1.074679362,1.063095968,-1.141845585,-1.172724712,0.120839222,0.196393661,0.012633935,13.91919034
-5.573334973,-3.45070195,-0.371813374,-1.056637876,1.47558558,-1.286661025,-1.140460371,1.044801387,-0.248134161,-0.251462133,13.91881889
-5.554039223,-3.550023704,-0.313435248,-1.035249631,1.897646927,-1.390517815,-1.14986111,1.528459106,-0.240846113,0.229395245,13.91847157
-5.534547028,-3.649861315,-0.252590562,-1.011104891,2.327985295,-1.446010584,-1.211130551,1.516425998,0.165568489,0.107121629,13.91814352
-5.514546798,-3.750806089,-0.199382383,-0.976592404,2.783641505,-1.52392524,-1.186763792,1.424441515,0.192352308,-0.166314199,13.91789558
-5.494122073,-3.8526993,-0.151069991,-0.933611533,3.260104005,-1.603872039,-1.111252073,1.063910794,-0.043055,-0.042044143,13.91771135
-5.474062997,-3.954090433,-0.081986306,-0.917007248,3.648488055,-1.635492777,-0.993255051,0.66317521,-0.073882872,0.120671189,13.91744323
-5.454412207,-4.054903513,0.009275463,-0.929339866,3.939737304,-1.621506533,-0.815202437,0.252341429,-0.006154709,-0.126918456,13.91708352
-5.434856495,-4.155709852,0.112579182,-0.955529994,4.181751492,-1.570758418,-0.594972115,-0.442320561,0.037649423,0.065477156,13.91669018
-5.415613603,-4.256110413,0.235015594,-1.005355309,4.343520537,-1.47063439,-0.328401039,-1.376387238,0.1208951,0.126848171,13.91622259
-5.396151782,-4.357086312,0.359349044,-1.056856912,4.49175967,-1.366197714,0.026237379,-1.788673733,0.114475276,-0.122635618,13.9157807
-5.376454515,-4.458667845,0.485068664,-1.109235528,4.628680479,-1.257500829,0.471401722,-1.650954765,0.001978665,-0.099683607,13.91536756
-5.356982592,-4.560007496,0.62715459,-1.182263921,4.692777353,-1.110849316,0.993108477,-1.301166893,-0.203957689,0.147290655,13.91489683
-5.337634759,-4.661292387,0.782344902,-1.271806611,4.696283632,-0.934875474,1.603226142,-0.542261564,-0.544723035,-0.043648411,13.91438757
-5.317953685,-4.763355703,0.935828491,-1.355551676,4.711385414,-0.737320986,1.913845598,-0.038573785,-0.311443626,-0.04078429,13.91392425
-5.297963149,-4.866153394,1.088402401,-1.434358066,4.735324929,-0.514449193,1.887995206,0.160326338,0.548033058,0.089339526,13.91350234
-5.277823073,-4.969396038,1.245278112,-1.516566177,4.740087708,-0.267762657,1.719012087,0.547439614,0.648586714,-0.091948808,13.91309252
-5.257430433,-5.073271233,1.403138578,-1.597070405,4.742045265,0.00214465,1.297356689,0.967801755,0.074491227,0.188080153,13.91271375
-5.237188501,-5.177042192,1.575093137,-1.694757347,4.680370987,0.310200403,0.846227007,1.160769118,-0.144525435,-0.071438358,13.91229118
-5.217126018,-5.280656794,1.762099041,-1.811040089,4.550149602,0.657352434,0.378699004,1.147254589,-0.240861006,-0.457690245,13.91181948
-5.19696393,-5.384624434,1.95512772,-1.932601434,4.394028721,1.036433586,-0.314204166,0.932358479,-0.230874493,0.399969621,13.91135033
-5.176798378,-5.488769605,2.157323474,-2.063943831,4.19727169,1.451410119,-1.188914391,0.448232797,0.044163898,0.339158363,13.91086586
-5.155987411,-5.594279166,2.347870747,-2.179360031,4.0400334,1.758765404,-1.679528514,0.110351542,0.155605435,-0.483958503,13.9104871
-5.134442765,-5.701315794,2.523929655,-2.275098236,3.933906106,1.944020677,-1.761014663,-0.074822044,0.134574631,0.070031871,13.91023056
-5.112540296,-5.809186427,2.697725597,-2.366701753,3.829692825,2.077948731,-1.675100606,-0.374213273,-0.064460379,0.17680999,13.91002559
-5.090092556,-5.918237627,2.863198246,-2.446620881,3.750765515,2.11946884,-1.271518028,-0.698093704,-0.541470227,-0.217307074,13.9099075
-5.067410169,-6.027893996,3.030457878,-2.526844571,3.659565531,2.150101653,-0.935812561,-0.865822492,-0.384441354,0.238282582,13.9098175
-5.044519656,-6.13810688,3.200390224,-2.608491994,3.552278612,2.174010925,-0.688676099,-0.882269004,0.432133926,-0.436500666,13.90975061
-5.021098392,-6.249473438,3.362545925,-2.678833048,3.468365751,2.113487241,-0.207839108,-0.765831454,0.684312214,0.22459658,13.90976773
-4.997206876,-6.361881796,3.518914114,-2.74021414,3.400244398,1.983902601,0.426744859,-0.466340954,0.512094943,0.523885461,13.90985739
-4.973413121,-6.474285049,3.687957279,-2.816314269,3.272867269,1.891064769,0.83066648,-0.215054384,0.158443884,-0.621845752,13.90991289
-4.949720745,-6.586677038,3.869817499,-2.907386673,3.0850877,1.833007599,1.008278435,-0.012551409,-0.614216047,0.15442709,13.90993359
-4.925892893,-6.699494284,4.056831654,-3.003460777,2.868165427,1.767670046,1.089477022,0.302964177,-0.82993123,0.143706949,13.90996391
-4.902069492,-6.812479158,4.253566576,-3.110410193,2.603246852,1.720012449,0.978519946,0.685201467,-0.449094153,-0.406471862,13.90997757
-4.877830953,-6.926406079,4.446426695,-3.210981098,2.344384116,1.605668814,0.984021427,0.840848312,-0.066741262,0.33055656,13.91005347
-4.853147565,-7.041330087,4.634472439,-3.303960002,2.095111024,1.41829246,1.119809315,0.75870769,0.541525222,0.100322319,13.91019719
-4.828342402,-7.156655621,4.828215843,-3.402755522,1.812842498,1.219501538,1.151528545,0.545704372,0.785394986,-0.255782229,13.91034799
-4.803320418,-7.272558328,5.024596375,-3.503482163,1.509517724,0.989482429,1.145177876,0.121985752,0.566862095,0.191214897,13.91052376
-4.779127077,-7.381426101,5.200135202,-3.586850902,1.251859356,0.796456611,1.080960858,-0.128457597,0.097880673,-0.081888519,13.9104575
-4.755905114,-7.48241093,5.353577973,-3.652368718,1.041751984,0.653152314,0.929325392,-0.18214102,-0.811027249,-0.064069742,13.91011511
-4.733097318,-7.579197651,5.493709642,-3.706277172,0.856302941,0.512557841,0.744451941,-0.296665062,-0.847726578,0.116307122,13.90963429
-4.711016868,-7.66955299,5.613986935,-3.743343685,0.713511314,0.395334294,0.512541228,-0.381024321,0.069771919,-0.159143468,13.90893564
-4.689141486,-7.75769247,5.730343075,-3.77779289,0.564673064,0.275652113,0.18348729,-0.382277321,0.327059673,0.047531297,13.90815766
-4.667446167,-7.843771746,5.843094795,-3.809834183,0.408700394,0.15002398,-0.241886562,-0.314308641,0.164371194,0.26375055,13.90730639
-4.646480529,-7.92363314,5.938333684,-3.827637295,0.286017051,0.049857038,-0.753808885,-0.12988385,0.198435726,-0.327439344,13.90623954
