sub1,sub2,sub3,sub4,sub5
3649.348231,2197.114879,24.82292609,115.6762297,17.36773514
3652.001678,2200.821646,5.158447589,107.8204453,42.05778266
3654.654945,2203.395469,9.631883401,101.4342358,55.96346712
3657.302759,2204.93223,7.85316711,96.62006712,61.55177693
3659.931182,2205.932907,-38.5371968,91.26656344,92.75654399
3662.551453,2206.048942,-74.36857904,86.44865164,147.9895327
3665.110367,2206.694638,-6.08256542,79.1511303,90.87643048
3667.6047,2207.961831,-109.269328,69.08868194,-83.8858856
3670.069191,2208.880326,-60.98334292,58.61888578,-138.6850599
3672.491157,2209.783646,-114.943454,47.0246578,-90.4460071
3674.9926,2208.108006,-116.8260956,41.1881814,-77.22269228
3677.58845,2203.511588,-133.3718547,42.0576046,-56.41578688
3680.211496,2197.453916,-156.0480995,45.8763049,-32.23361627
3682.897003,2189.185866,-167.121587,54.6974545,-20.34873624
3685.582103,2179.971703,-186.0074055,65.0815074,-8.89790771
3688.262256,2169.908325,-202.5845392,76.8344159,-4.82045808
3691.000404,2157.691761,-220.0381487,93.5544618,4.271521874
3693.784409,2143.563519,-235.0630244,114.6301932,18.30490339
3696.514285,2129.719195,-256.6163144,134.1089507,30.82388337
3699.190281,2116.160912,-273.1224824,152.0305258,44.28076409
3701.853278,2101.972824,-291.2667331,170.9490087,57.57162249
3704.478999,2087.689364,-312.3248253,189.4507407,70.16572237
3707.143352,2071.663853,-331.0849647,212.0931986,80.15456206
3709.851792,2053.774588,-353.1263637,239.2580881,86.84189612
3712.546944,2035.272366,-372.2316749,267.569508,88.87285732
3715.246207,2015.778824,-375.5478171,298.112088,85.15069745
3717.733089,1998.285606,-423.6773677,326.2472329,56.33144089
3719.979368,1983.230398,-428.1617597,351.1859084,-0.613914803
3722.099039,1968.936389,-426.4782697,375.93017,-23.82732893
3724.027763,1956.303067,-448.5473254,399.0866865,-14.15019146
3725.876301,1943.90312,-457.5633084,422.6074542,-17.69356618
3727.650061,1931.652032,-467.7401178,446.7052201,-22.4571959
3729.234656,1921.088828,-469.6530646,469.1530842,-29.14350287
3730.649529,1911.964399,-474.4866336,490.327066,-43.96435992
3732.071508,1901.656316,-483.5420435,514.9441933,-58.42997402
3733.498022,1890.180744,-484.1133402,543.0890701,-74.85449589
3734.853542,1878.679683,-488.6825094,572.7127566,-91.18347221
3736.179362,1866.532233,-495.0881016,604.9941388,-106.4276325
3737.337214,1855.736499,-490.6486921,636.5801659,-127.5051866
3738.315094,1846.465372,-490.3434935,667.2267426,-154.0937158
3739.213628,1837.240383,-491.4418703,699.5733156,-178.3554569
3739.99941,1828.540334,-487.7685529,732.8652598,-201.1964511
3740.798514,1818.775265,-479.4593707,740.4714312,-197.7358396
3741.632562,1807.64749,-483.505894,719.9500169,-163.7141744
3742.416425,1796.270784,-476.0291022,683.2130496,-127.861156
3743.187527,1784.165679,-471.7547823,622.5829875,-83.76141077
3743.89373,1771.940001,-474.9549515,553.9251301,-49.12390985
3744.528106,1759.681843,-484.5134415,477.725567,-29.98207504
3745.149786,1746.661192,-450.2438305,379.0315746,37.57127876
3745.74799,1733.001728,-451.2485066,260.6820638,151.9967257
3746.189718,1720.464321,-469.5445805,140.7752703,240.3052713
3746.471417,1709.09987,-476.7886229,18.6177977,311.7695388
3746.649964,1698.140324,-420.3678951,-113.0213125,345.3689185
3746.691356,1688.035685,-385.9934263,-250.0704139,323.6667993
3746.687842,1677.576044,-470.3888779,-407.730663,267.6456554
3746.645328,1666.680235,-379.6650183,-587.3064259,164.0458813
3746.489245,1656.32851,-388.8035033,-778.1952341,233.1209823
3746.239621,1646.256511,-449.9542688,-984.1298902,495.0680273
3746.082095,1633.623788,-308.3826293,-1138.937873,579.5846202
