sub1,sub2,sub3,sub4,sub5,100mspd,10mspd
2.064109574,-1.46136931,0.411002662,-0.220788846,24.45704592,11.9231,10.0019
2.032065855,-3.657623552,2.26373721,0.095809638,24.44601085,12.0489,10.069
2.00013447,-4.048466537,0.096023373,0.407335976,24.43497272,12.0619,10.1032
1.968477944,-2.960470739,0.889211145,0.958864806,24.42391684,11.9889,10.0331
1.936379272,-1.971352959,1.705596709,1.146478144,24.41289883,11.8737,9.9271
1.903794656,-0.424138216,0.896741615,0.871679358,24.40192259,11.7598,9.8222
1.871203114,0.277830716,1.185244144,0.624772899,24.39094913,11.6806,9.7468
1.838435162,-0.09314321,1.752933517,0.241782932,24.3799916,11.6295,9.6966
1.807002235,-0.593429953,0.785021768,-0.117559672,24.36896562,11.5903,9.659
1.777095706,-1.619510543,1.431775012,-0.39721942,24.35785925,11.5462,9.621
1.747874961,-1.794437478,1.418215499,-0.808375141,24.34672216,11.4848,9.5724
1.719779141,-0.948169404,1.536366372,-1.303505684,24.33552957,11.4135,9.5177
1.692042154,-0.267230085,1.30063947,-1.279773185,24.32432165,11.345,9.4652
1.664608415,0.591549813,0.995471515,-0.704731511,24.31310177,11.2919,9.4233
1.63825441,0.369904782,1.905159597,0.174853553,24.30182766,11.2631,9.3985
1.612833492,-1.191236884,1.414385287,1.523511069,24.29050704,11.2516,9.3883
1.587089761,-1.519768841,1.500946598,1.91251722,24.27921526,11.2464,9.3881
1.561025736,-0.836151398,0.736308563,1.220864316,24.26795278,11.2358,9.3927
1.535159867,-0.699663352,2.402473382,0.275342234,24.25668787,11.2082,9.395
1.509187632,-0.686375285,0.543234681,-1.301486049,24.24543902,11.1519,9.3802
1.484060087,-0.630979975,2.178601324,-2.035832,24.23415056,11.0551,9.3316
1.459847109,-0.722567193,1.294619952,-1.7647183,24.22281843,10.9063,9.233
1.435830243,-0.971316028,1.45785498,-1.513854562,24.21148537,10.7018,9.0765
1.412228378,-1.42020997,1.757327647,-0.899484728,24.20013867,10.4685,8.8874
1.386661038,-1.16180229,1.359446447,-0.373135507,24.18883031,10.2409,8.6996
1.358809555,-0.138758826,1.495249617,-0.042870545,24.1775702,10.0531,8.5466
1.329948315,-0.062702916,1.710098437,0.626331348,24.16632482,9.9332,8.4553
1.299368531,-0.824339717,1.361059114,1.518801703,24.15511037,9.8835,8.4253
1.268269575,-1.32661599,1.657764556,1.826674844,24.14390702,9.9001,8.4494
1.236713761,-1.872151922,1.46667027,1.546054887,24.132713,9.9789,8.5201
1.203451766,-2.288745468,1.406153709,0.977586755,24.12155324,10.1102,8.6262
1.168694637,-2.418256587,1.771260459,-0.082122963,24.11042446,10.2628,8.7429
1.1344229,-2.276728417,1.056218242,-0.663185952,24.09927323,10.4001,8.8421
